鲤城 licheng
丰泽 fengze
洛江 luojiang
泉港 quangang
惠安 huian
安溪 anxi
永春 yongchun
德化 dehua
金门 jinmen
石狮 shishi
晋江 jinjiang
南安 nanan
芗城 xiangcheng
龙文 longwen
云霄 yunxiao
漳浦 zhangpu
诏安 zhaoan
长泰 changtai
东山 dongshan
南靖 nanjing
平和 pinghe
华安 huaan
龙海 longhai
延平 yanping
顺昌 shunchang
浦城 pucheng
光泽 guangze
松溪 songxi
政和 zhenghe
邵武 shaowu
武夷山 wuyishan
建瓯 jianou
建阳 jianyang
新罗 xinluo
长汀 changting
永定 yongding
上杭 shanghang
武平 wuping
连城 liancheng
漳平 zhangping
蕉城 jiaocheng
霞浦 xiapu
古田 gutian
屏南 pingnan
寿宁 shouning
周宁 zhouning
柘荣 zherong
福安 fuan
福鼎 fuding
东湖 donghu
西湖 xihu
青云谱 qingyunpu
红谷滩 honggutan
青山湖 qingshanhu
南昌 nanchang
新建 xinjian
安义 anyi
进贤 jinxian
昌江 changjiang
珠山 zhushan
浮梁 fuliang
乐平 leping
安源 anyuan
湘东 xiangdong
莲花 lianhua
上栗 shangli
芦溪 luxi
濂溪 lianxi
浔阳 xunyang
柴桑 chaisang
武宁 wuning
修水 xiushui
永修 yongxiu
德安 dean
庐山 lushan
都昌 duchang
湖口 hukou
彭泽 pengze
瑞昌 ruichang
共青城 gongqingcheng
渝水 yushui
分宜 fenyi
月湖 yuehu
余江 yujiang
贵溪 guixi
章贡 zhanggong
赣县 ganxian
信丰 xinfeng
大余 dayu
上犹 shangyou
崇义 chongyi
安远 anyuan
龙南 longnan
定南 dingnan
全南 quannan
宁都 ningdu
于都 yudu
兴国 xingguo
会昌 huichang
寻乌 xunwu
石城 shicheng
瑞金 ruijin
南康 nankang
吉州 jizhou
青原 qingyuan
吉安 jian
吉水 jishui
峡江 xiajiang
新干 xingan
永丰 yongfeng
泰和 taihe
遂川 suichuan
万安 wanan
安福 anfu
永新 yongxin
井冈山 jinggangshan
袁州 yuanzhou
奉新 fengxin
万载 wanzai
上高 shanggao
宜丰 yifeng
靖安 jingan
铜鼓 tonggu
丰城 fengcheng
樟树 zhangshu
高安 gaoan
临川 linchuan
南城 nancheng
黎川 lichuan
南丰 nanfeng
崇仁 chongren
乐安 lean
宜黄 yihuang
金溪 jinxi
资溪 zixi
东乡 dongxiang
广昌 guangchang
信州 xinzhou
广信 guangxin
广丰 guangfeng
玉山 yushan
铅山 qianshan
横峰 hengfeng
弋阳 yiyang
余干 yugan
鄱阳 poyang
万年 wannian
婺源 wuyuan
德兴 dexing
历下 lixia
市中 shizhong
槐荫 huaiyin
天桥 tianqiao
历城 licheng
长清 changqing
平阴 pingyin
济阳 jiyang
商河 shanghe
章丘 zhangqiu
市南 shinan
市北 shibei
黄岛 huangdao
崂山 laoshan
李沧 licang
城阳 chengyang
胶州 jiaozhou
即墨 jimo
平度 pingdu
莱西 laixi
淄川 zichuan
张店 zhangdian
博山 boshan
临淄 linzi
周村 zhoucun
桓台 huantai
高青 gaoqing
沂源 yiyuan
市中 shizhong
薛城 xuecheng
峄城 yicheng
台儿庄 taierzhuang
山亭 shanting
滕州 tengzhou
东营 dongying
河口 hekou
垦利 kenli
利津 lijin
广饶 guangrao
芝罘 zhifu
福山 fushan
牟平 mouping
莱山 laishan
长岛 changdao
龙口 longkou
莱阳 laiyang
莱州 laizhou
蓬莱 penglai
招远 zhaoyuan
栖霞 qixia
海阳 haiyang
潍城 weicheng
寒亭 hanting
坊子 fangzi
奎文 kuiwen
临朐 linqu
昌乐 changle
青州 qingzhou
诸城 zhucheng
寿光 shouguang
安丘 anqiu
高密 gaomi
昌邑 changyi
任城 rencheng
微山 weishan
鱼台 yutai
金乡 jinxiang
嘉祥 jiaxiang
汶上 wenshang
泗水 sishui
梁山 liangshan
曲阜 qufu
兖州 yanzhou
邹城 zoucheng
泰山 taishan
岱岳 daiyue
宁阳 ningyang
东平 dongping
新泰 xintai
肥城 feicheng
环翠 huancui
文登 wendeng
荣成 rongcheng
乳山 rushan
东港 donggang
岚山 lanshan
五莲 wulian
莒县 juxian
莱芜 laiwu
钢城 gangcheng
兰山 lanshan
罗庄 luozhuang
河东 hedong
沂南 yinan
郯城 tancheng
沂水 yishui
兰陵 lanling
费县 feixian
平邑 pingyi
莒南 junan
蒙阴 mengyin
临沭 linshu
德城 decheng
陵城 lingcheng
宁津 ningjin
庆云 qingyun
临邑 linyi
齐河 qihe
平原 pingyuan
夏津 xiajin
武城 wucheng
乐陵 leling
禹城 yucheng
东昌府 dongchangfu
阳谷 yanggu
莘县 xinxian
茌平 chiping
东阿 donga
冠县 guanxian
高唐 gaotang
临清 linqing
滨城 bincheng
惠民 huimin
阳信 yangxin
无棣 wudi
沾化 zhanhua
博兴 boxing
邹平 zouping
牡丹 mudan
曹县 caoxian
单县 danxian
成武 chengwu
巨野 juye
郓城 yuncheng
鄄城 juancheng
定陶 dingtao
东明 dongming
中原 zhongyuan
二七 erqi
管城 guancheng
金水 jinshui
上街 shangjie
惠济 huiji
中牟 zhongmou
巩义 gongyi
荥阳 yingyang
新密 xinmi
新郑 xinzheng
登封 dengfeng
龙亭 longting
顺河 shunhe
鼓楼 gulou
禹王台 yuwangtai
杞县 qixian
通许 tongxu
尉氏 weishi
祥符 kaifeng
兰考 lankao
老城 laocheng
西工 xigong
瀍河 chanhe
涧西 jianxi
吉利 jili
洛龙 luolong
孟津 mengjin
新安 xinan
栾川 luanchuan
嵩县 songxian
汝阳 ruyang
宜阳 yiyang
洛宁 luoning
伊川 yichuan
偃师 yanshi
新华 xinhua
卫东 weidong
石龙 shilong
湛河 zhanhe
宝丰 baofeng
叶县 yexian
鲁山 lushan
郏县 jiaxian
舞钢 wugang
汝州 ruzhou
文峰 wenfeng
北关 beiguan
殷都 yindu
龙安 longan
安阳 anyang
汤阴 tangyin
滑县 huaxian
内黄 neihuang
林州 linzhou
鹤山 heshan
山城 shancheng
淇滨 qibin
浚县 junxian
淇县 qixian
红旗 hongqi
卫滨 weibin
凤泉 fengquan
牧野 muye
新乡 xinxiang
获嘉 huojia
原阳 yuanyang
延津 yanjin
封丘 fengqiu
长垣 changyuan
卫辉 weihui
辉县 huixian
解放 jiefang
中站 zhongzhan
马村 macun
山阳 shanyang
修武 xiuwu
博爱 boai
武陟 wuzhi
温县 wenxian
沁阳 qinyang
孟州 mengzhou
华龙 hualong
清丰 qingfeng
南乐 nanle
范县 fanxian
台前 taiqian
濮阳 puyang
魏都 weidu
建安 jianan
鄢陵 yanling
襄城 xiangcheng
禹州 yuzhou
长葛 changge
源汇 yuanhui
郾城 yancheng
召陵 zhaoling
舞阳 wuyang
临颍 linying
湖滨 hubin
渑池 mianchi
陕州 shanzhou
卢氏 lushi
义马 yima
灵宝 lingbao
宛城 wancheng
卧龙 wolong
南召 nanzhao
方城 fangcheng
西峡 xixia
镇平 zhenping
内乡 neixiang
淅川 xichuan
社旗 sheqi
唐河 tanghe
新野 xinye
桐柏 tongbo
邓州 dengzhou
粱园 liangyuan
睢阳 suiyang
民权 minquan
睢县 suixian
宁陵 ningling
柘城 zhecheng
虞城 yucheng
夏邑 xiayi
永城 yongcheng
浉河 shihe
平桥 pingqiao
罗山 luoshan
光山 guangshan
新县 xinxian
商城 shangcheng
固始 gushi
潢川 huangchuan
淮滨 huaibin
息县 xixian
川汇 chuanhui
扶沟 fugou
西华 xihua
商水 shangshui
沈丘 shenqiu
郸城 dancheng
淮阳 huaiyang
太康 taikang
鹿邑 luyi
项城 xiangcheng
驿城 yicheng
西平 xiping
上蔡 shangcai
平舆 pingyu
正阳 zhengyang
确山 queshan
泌阳 miyang
汝南 runan
遂平 suiping
新蔡 xincai
江岸 jiangan
江汉 jianghan
硚口 qiaokou
汉阳 hanyang
武昌 wuchang
青山 qingshan
洪山 hongshan
东西湖 dongxihu
汉南 hannan
蔡甸 caidian
江夏 jiangxia
黄陂 huangpo
新洲 xinzhou
黄石港 huangshigang
西塞山 xisaishan
下陆 xialu
铁山 tieshan
阳新 yangxin
大冶 daye
茅箭 maojian
张湾 zhangwan
郧阳 yunyang
郧西 yunxi
竹山 zhushan
竹溪 zhuxi
房县 fangxian
丹江口 danjiangkou
西陵 xiling
伍家岗 wujiagang
点军 dianjun
虢亭 guoting
夷陵 yiling
远安 yuanan
兴山 xingshan
秭归 zigui
长阳 changyang
五峰 wufeng
宜都 yidu
当阳 dangyang
枝江 zhijiang
襄城 xiangcheng
樊城 fancheng
襄州 xiangzhou
南漳 nanzhang
谷城 gucheng
保康 baokang
老河口 laohekou
枣阳 zaoyang
宜城 yicheng
粱子湖 liangzihu
华容 huarong
鄂城 echeng
东宝 dongbao
掇刀 duodao
京山 jingshan
沙洋 shayang
钟祥 zhongxiang
孝南 xiaonan
大悟 dawu
云梦 yunmeng
应城 yingcheng
安陆 anlu
汉川 hanchuan
沙市 shashi
荆州 jingzhou
公安 gongan
监利 jianli
江陵 jiangling
石首 shishou
洪湖 honghu
松滋 songzi
黄州 huangzhou
团风 tuanfeng
红安 hongan
罗田 luotian
英山 yingshan
浠水 xishui
蕲春 qichun
黄梅 huangmei
麻城 macheng
武穴 wuxue
咸安 xianan
嘉鱼 jiayu
通城 tongcheng
崇阳 chongyang
通山 tongshan
赤壁 chibi
曾都 cengdu
随县 suixian
广水 guangshui
恩施 enshi
利川 lichuan
建始 jianshi
巴东 badong
宣恩 xuanen
咸丰 xianfeng
来凤 laifeng
鹤峰 hefeng
芙蓉 furong
天心 tianxin
岳麓 yuelu
开福 kaifu
雨花 yuhua
望城 wangcheng
长沙 changsha
宁乡 ningxiang
浏阳 liuyang
荷塘 hetang
芦淞 lusong
石峰 shifeng
天元 tianyuan
渌口 lukou
攸县 youxian
茶陵 chaling
炎陵 yanling
醴陵 liling
雨湖 yuhu
岳塘 yuetang
湘潭 xiangtan
湘乡 xiangxiang
韶山 shaoshan
珠晖 zhuhui
雁峰 yanfeng
石鼓 shigu
蒸湘 zhengxiang
南岳 nanyue
衡阳 hengyang
衡南 hengnan
衡山 hengshan
衡东 hengdong
祁东 qidong
耒阳 leiyang
常宁 changning
双清 shuangqing
大祥 daxiang
北塔 beita
邵东 shaodong
新邵 xinshao
邵阳 shaoyang
隆回 longhui
洞口 dongkou
绥宁 suining
新宁 xinning
城步 chengbu
武冈 wugang
岳阳楼 yueyanglou
云溪 yunxi
君山 junshan
岳阳 yueyang
华容 huarong
湘阴 xiangyin
平江 pingjiang
汨罗 miluo
临湘 linxiang
武陵 wuling
鼎城 dingcheng
安乡 anxiang
汉寿 hanshou
澧县 lixian
临澧 linli
桃源 taoyuan
石门 shimen
津市 jinshi
永定 yongding
武陵源 wulingyuan
慈利 cili
桑植 sangzhi
资阳 ziyang
赫山 heshan
南县 nanxian
桃江 taojiang
安化 anhua
沅江 yuanjiang
北湖 beihu
苏仙 suxian
桂阳 guiyang
宜章 yizhang
永兴 yongxing
嘉禾 jiahe
临武 linwu
汝城 rucheng
桂东 guidong
安仁 anren
资兴 zixing
零陵 lingling
冷水滩 lengshuitan
祁阳 qiyang
东安 dongan
双牌 shuangpai
道县 daoxian
江永 jiangyong
宁远 ningyuan
蓝山 lanshan
新田 xintian
江华 jianghua
鹤城 hecheng
中方 zhongfang
沅陵 yuanling
辰溪 chenxi
溆浦 xupu
会同 huitong
麻阳 mayang
新晃 xinhuang
芷江 zhijiang
靖州 jingzhou
通道 tongdao
洪江 hongjiang
娄星 louxing
双峰 shuangfeng
新化 xinhua
冷水江 lengshuijiang
涟源 lianyuan
吉首 jishou
泸溪 luxi
凤凰 fenghuang
花垣 huayuan
保靖 baojing
古丈 guzhang
永顺 yongshun
龙山 longshan
荔湾 liwan
越秀 yuexiu
海珠 haizhu
天河 tianhe
白云 baiyun
黄埔 huangpu
番禺 fanyu
花都 huadu
南沙 nansha
增城 zengcheng
从化 conghua
武江 wujiang
浈江 zhenjiang
曲江 qujiang
始兴 shixing
仁化 renhua
翁源 wengyuan
乳源 ruyuan
新丰 xinfeng
乐昌 lechang
南雄 nanxiong
罗湖 luohu
福田 futian
南山 nanshan
宝安 baoan
龙岗 longgang
盐田 yantian
香洲 xiangzhou
斗门 doumen
金湾 jinwan
龙湖 longhu
金平 jinping
濠江 haojiang
潮阳 chaoyang
潮南 chaonan
澄海 chenghai
南澳 nanao
禅城 shancheng
南海 nanhai
顺德 shunde
三水 sanshui
高明 gaoming
蓬江 pengjiang
江海 jianghai
新会 xinhui
台山 taishan
开平 kaiping
鹤山 heshan
恩平 enping
赤坎 chikan
霞山 xiashan
坡头 potou
麻章 mazhang
遂溪 suixi
徐闻 xuwen
廉江 lianjiang
雷州 leizhou
吴川 wuchuan
茂南 maonan
电白 dianbai
高州 gaozhou
化州 huazhou
信宜 xinyi
端州 duanzhou
鼎湖 dinghu
广宁 guangning
怀集 huaiji
封开 fengkai
德庆 deqing
高要 gaoyao
四会 sihui
惠城 huicheng
惠阳 huiyang
博罗 boluo
惠东 huidong
龙门 longmen
梅江 meijiang
梅县 meixian
大埔 dapu
丰顺 fengshun
五华 wuhua
平远 pingyuan
蕉岭 jiaoling
兴宁 xingning
城区 chengqu
海丰 haifeng
陆河 luhe
陆丰 lufeng
源城 yuancheng
紫金 zijin
龙川 longchuan
连平 lianping
和平 heping
东源 dongyuan
江城 jiangcheng
阳西 yangxi
阳东 yangdong
阳春 yangchun
清城 qingcheng
佛冈 fogang
阳山 yangshan
连山 lianshan
连南 liannan
清新 qingxin
英德 yingde
连州 lianzhou
湘桥 xiangqiao
潮安 chaoan
饶平 raoping
榕城 rongcheng
揭东 jiedong
揭西 jiexi
惠来 huilai
普宁 puning
云城 yuncheng
新兴 xinxing
郁南 yunan
云安 yunan
罗定 luoding
兴宁 xingning
青秀 qingxiu
江南 jiangnan
西乡塘 xixiangtang
良庆 liangqing
邕宁 yongning
武鸣 wuming
隆安 longan
马山 mashan
上林 shanglin
宾阳 binyang
横县 hengxian
城中 chengzhong
鱼峰 yufeng
柳南 liunan
柳北 liubei
柳江 liujiang
柳城 liucheng
鹿寨 luzhai
融安 rongan
融水 rongshui
三江 sanjiang
秀峰 xiufeng
叠彩 diecai
象山 xiangshan
七星 qixing
雁山 yanshan
阳朔 yangshuo
临桂 lingui
灵川 lingchuan
全州 quanzhou
兴安 xingan
永福 yongfu
灌阳 guanyang
龙胜 longsheng
资源 ziyuan
平乐 pingle
荔浦 lipu
恭城 gongcheng
龙圩 longwei
万秀 wanxiu
长洲 changzhou
苍梧 cangwu
藤县 tengxian
蒙山 mengshan
岑溪 cenxi
海城 haicheng
银海 yinhai
铁山港 tieshangang
合浦 hepu
港口 gangkou
防城 fangcheng
上思 shangsi
东兴 dongxing
钦南 qinnan
钦北 qinbei
灵山 lingshan
浦北 pubei
港北 gangbei
港南 gangnan
覃塘 tantang
桂平 guiping
平南 pingnan
玉州 yuzhou
容县 rongxian
陆川 luchuan
博白 bobai
兴业 xingye
北流 beiliu
右江 youjiang
田阳 tianyang
田东 tiandong
平果 pingguo
德保 debao
靖西 jingxi
那坡 neipo
凌云 lingyun
乐业 leye
田林 tianlin
西林 xilin
隆林 longlin
八步 babu
昭平 zhaoping
钟山 zhongshan
富川 fuchuan
金城江 jinchengjiang
南丹 nandan
天峨 tiane
凤山 fengshan
东兰 donglan
罗城 luocheng
环江 huanjiang
巴马 bama
都安 duan
大化 dahua
宜州 yizhou
兴宾 xingbin
忻城 xincheng
象州 xiangzhou
武宣 wuxuan
金秀 jinxiu
合山 heshan
江州 jiangzhou
扶绥 fusui
宁明 ningming
龙州 longzhou
大新 daxin
天等 tiandeng
凭祥 pingxiang
秀英 xiuying
龙华 longhua
琼山 qiongshan
美兰 meilan
锦江 jinjiang
青羊 qingyang
金牛 jinniu
武侯 wuhou
成华 chenghua
龙泉驿 longquanyi
青白江 qingbaijiang
新都 xindu
温江 wenjiang
金堂 jintang
双流 shuangliu
郫都 pidu
大邑 dayi
蒲江 pujiang
新津 xinjin
都江堰 dujiangyan
彭州 pengzhou
邛崃 qionglai
崇州 chongzhou
自流井 ziliujing
贡井 gongjing
大安 daan
沿滩 yantan
荣县 rongxian
富顺 fushun
东区 dongqu
西区 xiqu
仁和 renhe
米易 miyi
盐边 yanbian
江阳 jiangyang
纳溪 naxi
龙马潭 longmatan
泸县 luxian
合江 hejiang
叙永 xuyong
古蔺 gulin
旌阳 jingyang
中江 zhongjiang
罗江 luojiang
广汉 guanghan
什邡 shenfang
绵竹 mianzhu
涪城 fucheng
游仙 youxian
三台 santai
盐亭 yanting
安州 anzhou
梓潼 zitong
北川 beichuan
平武 pingwu
江油 jiangyou
利州 lizhou
昭化 zhaohua
朝天 chaotian
旺苍 wangcang
青川 qingchuan
剑阁 jiange
苍溪 cangxi
船山 chuanshan
安居 anju
蓬溪 pengxi
射洪 shehong
大英 daying
市中 shizhong
东兴 dongxing
威远 weiyuan
资中 zizhong
隆昌 longchang
市中 shizhong
沙湾 shawan
五通桥 wutongqiao
金口河 jinkouhe
犍为 jianwei
井研 jingyan
夹江 jiajiang
沐川 muchuan
峨边 ebian
马边 mabian
峨眉山 emeishan
顺庆 shunqing
高坪 gaoping
嘉陵 jialing
南部 nanbu
营山 yingshan
蓬安 pengan
仪陇 yilong
西充 xichong
阆中 langzhong
东坡 dongpo
仁寿 renshou
彭山 pengshan
洪雅 hongya
丹棱 danleng
青神 qingshen
翠屏 cuiping
南溪 nanxi
叙州 xuzhou
江安 jiangan
长宁 changning
高县 gaoxian
珙县 gongxian
筠连 yunlian
兴文 xingwen
屏山 pingshan
广安 guangan
岳池 yuechi
武胜 wusheng
邻水 linshui
华蓥 huaying
通川 tongchuan
达川 dachuan
宣汉 xuanhan
开江 kaijiang
大竹 dazhu
渠县 quxian
万源 wanyuan
雨城 yucheng
名山 mingshan
荥经 yingjing
汉源 hanyuan
石棉 shimian
天全 tianquan
芦山 lushan
宝兴 baoxing
巴州 bazhou
通江 tongjiang
南江 nanjiang
平昌 pingchang
雁江 yanjiang
安岳 anyue
乐至 lezhi
简阳 jianyang
马尔康 maerkang
汶川 wenchuan
理县 lixian
茂县 maoxian
松潘 songpan
九寨沟 jiuzhaigou
金川 jinchuan
小金 xiaojin
黑水 heishui
壤塘 rangtang
阿坝 aba
若尔盖 ruoergai
红原 hongyuan
康定 kangding
泸定 luding
丹巴 danba
九龙 jiulong
雅江 yajiang
道孚 daofu
炉霍 luhuo
甘孜 ganzi
新龙 xinlong
德格 dege
白玉 baiyu
石渠 shiqu
色达 seda
理塘 litang
巴塘 batang
乡城 xiangcheng
稻城 daocheng
得荣 derong
西昌 xichang
木里 muli
盐源 yanyuan
德昌 dechang
会理 huili
会东 huidong
宁南 ningnan
普格 puge
布拖 butuo
金阳 jinyang
昭觉 zhaojue
喜德 xide
冕宁 mianning
越西 yuexi
甘洛 ganluo
美姑 meigu
雷波 leibo
观山湖 guanshanhu
南明 nanming
云岩 yunyan
花溪 huaxi
乌当 wudang
白云 baiyun
开阳 kaiyang
息烽 xifeng
修文 xiuwen
清镇 qingzhen
钟山 zhongshan
六枝特 liuzhite
水城 shuicheng
盘州 panzhou
红花岗 honghuagang
汇川 huichuan
播州 bozhou
桐梓 tongzi
绥阳 suiyang
正安 zhengan
道真 daozhen
务川 wuchuan
凤冈 fenggang
湄潭 meitan
余庆 yuqing
习水 xishui
赤水 chishui
仁怀 renhuai
西秀 xixiu
平坝 pingba
普定 puding
镇宁 zhenning
关岭 guanling
紫云 ziyun
七星关 qixingguan
大方 dafang
黔西 qianxi
金沙 jinsha
织金 zhijin
纳雍 nayong
威宁 weining
赫章 hezhang
碧江 bijiang
万山 wanshan
江口 jiangkou
玉屏 yuping
石阡 shiqian
思南 sinan
印江 yinjiang
德江 dejiang
沿河 yanhe
松桃 songtao
兴义 xingyi
兴仁 xingren
普安 puan
晴隆 qinglong
贞丰 zhenfeng
望谟 wangmo
册亨 ceheng
安龙 anlong
凯里 kaili
黄平 huangping
施秉 shibing
三穗 sansui
镇远 zhenyuan
岑巩 cengong
天柱 tianzhu
锦屏 jinping
剑河 jianhe
台江 taijiang
黎平 liping
榕江 rongjiang
从江 congjiang
雷山 leishan
麻江 majiang
丹寨 danzhai
都匀 duyun
福泉 fuquan
荔波 libo
贵定 guiding
瓮安 wengan
独山 dushan
平塘 pingtang
罗甸 luodian
长顺 changshun
龙里 longli
惠水 huishui
三都 sandu
五华 wuhua
盘龙 panlong
官渡 guandu
西山 xishan
东川 dongchuan
呈贡 chenggong
晋宁 jinning
富民 fumin
宜良 yiliang
石林 shilin
嵩明 songming
禄劝 luquan
寻甸 xundian
安宁 anning
麒麟 qilin
马龙 malong
陆良 luliang
师宗 shizong
罗平 luoping
富源 fuyuan
会泽 huize
沾益 zhanyi
宣威 xuanwei
红塔 hongta
江川 jiangchuan
澄江 chengjiang
通海 tonghai
华宁 huaning
易门 yimen
峨山 eshan
新平 xinping
元江 yuanjiang
昭阳 zhaoyang
鲁甸 ludian
巧家 qiaojia
盐津 yanjin
大关 daguan
永善 yongshan
绥江 suijiang
镇雄 zhenxiong
彝良 yiliang
威信 weixin
水富 shuifu
古城 gucheng
玉龙 yulong
永胜 yongsheng
华坪 huaping
宁蒗 ninglang
思茅 simao
宁洱 ninger
墨江 mojiang
景东 jingdong
景谷 jinggu
镇沅 zhenyuan
江城 jiangcheng
孟连 menglian
澜沧 lancang
西盟 ximeng
临翔 linxiang
凤庆 fengqing
云县 yunxian
永德 yongde
镇康 zhenkang
双江 shuangjiang
耿马 gengma
沧源 cangyuan
楚雄 chuxiong
双柏 shuangbo
牟定 mouding
南华 nanhua
姚安 yaoan
大姚 dayao
永仁 yongren
元谋 yuanmou
武定 wuding
禄丰 lufeng
个旧 gejiu
开远 kaiyuan
蒙自 mengzi
屏边 pingbian
建水 jianshui
石屏 shiping
弥勒 mile
泸西 luxi
元阳 yuanyang
红河 honghe
金平 jinping
绿春 lu:chun
河口 hekou
文山 wenshan
砚山 yanshan
西畴 xichou
麻栗坡 malipo
马关 maguan
丘北 qiubei
广南 guangnan
富宁 funing
景洪 jinghong
勐海 menghai
勐腊 mengla
大理 dali
漾濞 yangbi
祥云 xiangyun
宾川 binchuan
弥渡 midu
南涧 nanjian
巍山 weishan
永平 yongping
云龙 yunlong
洱源 eryuan
剑川 jianchuan
鹤庆 heqing
瑞丽 ruili
芒市 mangshi
梁河 lianghe
盈江 yingjiang
陇川 longchuan
泸水 lushui
福贡 fugong
贡山 gongshan
兰坪 lanping
香格里拉 xianggelila
德钦 deqin
维西 weixi
隆阳 longyang
施甸 shidian
腾冲 tengchong
龙陵 longling
昌宁 changning
城关 chengguan
林周 linzhou
当雄 dangxiong
尼木 nimu
曲水 qushui
堆龙德庆 duilongdeqing
达孜 dazi
墨竹工卡 mozhugongka
卡若 karuo
江达 jiangda
贡觉 gongjue
类乌齐 leiwuqi
丁青 dingqing
察雅 chaya
八宿 basu
左贡 zuogong
芒康 mangkang
洛隆 luolong
边坝 bianba
乃东 naidong
扎囊 zhanang
贡嘎 gongga
桑日 sangri
琼结 qiongjie
曲松 qusong
措美 cuomei
洛扎 luozha
加查 jiacha
隆子 longzi
错那 cuonei
浪卡子 langkazi
桑珠孜 sangzhuzi
南木林 nanmulin
江孜 jiangzi
定日 dingri
萨迦 sajia
拉孜 lazi
昂仁 angren
谢通门 xietongmen
白朗 bailang
仁布 renbu
康马 kangma
定结 dingjie
仲巴 zhongba
亚东 yadong
吉隆 jilong
聂拉木 nielamu
萨嘎 saga
岗巴 gangba
双湖 shuanghu
色尼 seni
嘉黎 jiali
比如 biru
聂荣 nierong
安多 anduo
申扎 shenzha
索县 suoxian
班戈 bange
巴青 baqing
尼玛 nima
普兰 pulan
札达 zhada
噶尔 gaer
日土 ritu
革吉 geji
改则 gaize
措勤 cuoqin
巴宜 bayi
工布江达 gongbujiangda
米林 milin
墨脱 motuo
波密 bomi
察隅 chayu
朗县 langxian
新城 xincheng
碑林 beilin
莲湖 lianhu
灞桥 baqiao
未央 weiyang
雁塔 yanta
阎良 yanliang
临潼 lintong
长安 changan
蓝田 lantian
周至 zhouzhi
鄠邑 huyi
高陵 gaoling
王益 wangyi
印台 yintai
耀州 yaozhou
宜君 yijun
渭滨 weibin
金台 jintai
陈仓 chencang
凤翔 fengxiang
岐山 qishan
扶风 fufeng
眉县 meixian
陇县 longxian
千阳 qianyang
麟游 linyou
凤县 fengxian
太白 taibai
秦都 qindu
杨陵 yangling
渭城 weicheng
三原 sanyuan
泾阳 jingyang
乾县 qianxian
礼泉 liquan
永寿 yongshou
彬州 binzhou
长武 changwu
旬邑 xunyi
淳化 chunhua
武功 wugong
兴平 xingping
临渭 linwei
华州 huazhou
潼关 tongguan
大荔 dali
合阳 heyang
澄城 chengcheng
蒲城 pucheng
白水 baishui
富平 fuping
韩城 hancheng
华阴 huayin
宝塔 baota
延长 yanchang
延川 yanchuan
子长 zichang
安塞 ansai
志丹 zhidan
吴起 wuqi
甘泉 ganquan
富县 fuxian
洛川 luochuan
宜川 yichuan
黄龙 huanglong
黄陵 huangling
汉台 hantai
南郑 nanzheng
城固 chenggu
洋县 yangxian
西乡 xixiang
勉县 mianxian
宁强 ningqiang
略阳 lu:eyang
镇巴 zhenba
留坝 liuba
佛坪 foping
榆阳 yuyang
神木 shenmu
府谷 fugu
横山 hengshan
靖边 jingbian
定边 dingbian
绥德 suide
米脂 mizhi
佳县 jiaxian
吴堡 wubao
清涧 qingjian
子洲 zizhou
汉滨 hanbin
汉阴 hanyin
石泉 shiquan
宁陕 ningshan
紫阳 ziyang
岚皋 langao
平利 pingli
镇坪 zhenping
旬阳 xunyang
白河 baihe
商州 shangzhou
洛南 luonan
丹凤 danfeng
商南 shangnan
山阳 shanyang
镇安 zhenan
柞水 zuoshui
城关 chengguan
七里河 qilihe
西固 xigu
安宁 anning
红古 honggu
永登 yongdeng
皋兰 gaolan
榆中 yuzhong
镜铁 jingtie
长城 changcheng
雄关 xiongguan
金川 jinchuan
永昌 yongchang
白银 baiyin
平川 pingchuan
靖远 jingyuan
会宁 huining
景泰 jingtai
秦州 qinzhou
麦积 maiji
清水 qingshui
秦安 qinan
甘谷 gangu
武山 wushan
张家川 zhangjiachuan
凉州 liangzhou
民勤 minqin
古浪 gulang
天祝 tianzhu
甘州 ganzhou
肃南 sunan
民乐 minle
临泽 linze
高台 gaotai
山丹 shandan
崆峒 kongtong
泾川 jingchuan
灵台 lingtai
崇信 chongxin
华亭 huating
庄浪 zhuanglang
静宁 jingning
肃州 suzhou
金塔 jinta
瓜州 guazhou
肃北 subei
阿克塞 akesai
玉门 yumen
敦煌 dunhuang
西峰 xifeng
庆城 qingcheng
环县 huanxian
华池 huachi
合水 heshui
正宁 zhengning
宁县 ningxian
镇原 zhenyuan
安定 anding
通渭 tongwei
陇西 longxi
渭源 weiyuan
临洮 lintao
漳县 zhangxian
岷县 minxian
武都 wudu
成县 chengxian
文县 wenxian
宕昌 dangchang
康县 kangxian
西和 xihe
礼县 lixian
徽县 huixian
两当 liangdang
临夏 linxia
临夏 linxia
康乐 kangle
永靖 yongjing
广河 guanghe
和政 hezheng
东乡族 dongxiangzu
积石山 jishishan
合作 hezuo
临潭 lintan
卓尼 zhuoni
舟曲 zhouqu
迭部 diebu
玛曲 maqu
碌曲 liuqu
夏河 xiahe
城东 chengdong
城中 chengzhong
城西 chengxi
城北 chengbei
大通 datong
湟中 huangzhong
湟源 huangyuan
乐都 ledu
平安 pingan
民和 minhe
互助 huzhu
化隆 hualong
循化 xunhua
门源 menyuan
祁连 qilian
海晏 haiyan
刚察 gangcha
同仁 tongren
尖扎 jianzha
泽库 zeku
河南 henan
共和 gonghe
同德 tongde
贵德 guide
兴海 xinghai
贵南 guinan
玛沁 maqin
班玛 banma
甘德 gande
达日 dari
